start_date,priority,experience_cat,team_size,budget,type,status,end_date
2025-10-03,medium,low,7,36700,bug,completed,2025-10-23
2025-10-03,medium,medium,6,95000,feature,ongoing,
2025-10-03,medium,high,7,70100,chore,ongoing,
2025-10-03,low,medium,5,54900,feature,ongoing,
2025-10-03,low,high,7,67400,bug,ongoing,
2025-10-03,high,medium,5,41500,bug,completed,2025-10-29
2025-10-03,high,low,8,42200,bug,completed,2025-10-31
2025-10-03,high,medium,6,25800,feature,completed,2025-10-29
2025-10-03,medium,low,8,47000,chore,ongoing,
2025-10-03,low,medium,7,55600,feature,completed,2025-10-07
2025-10-03,medium,high,10,52600,bug,completed,2025-10-28
2025-10-03,low,low,8,63600,chore,completed,2025-10-18
2025-10-03,low,high,7,54000,chore,completed,2025-10-30
2025-10-03,medium,high,8,54100,bug,ongoing,
2025-10-03,high,medium,9,66700,chore,completed,2025-10-28
2025-10-03,low,medium,7,70700,bug,ongoing,
2025-10-03,medium,medium,8,53400,feature,completed,2025-10-12
2025-10-03,medium,low,5,87600,chore,completed,2025-10-04
2025-10-03,low,high,8,42000,bug,ongoing,
2025-10-03,high,low,8,51800,bug,ongoing,
2025-10-03,low,medium,7,52100,bug,completed,2025-10-22
2025-10-03,high,high,6,60700,feature,completed,2025-10-23
2025-10-03,medium,low,9,42000,doc,ongoing,
2025-10-03,low,medium,7,53200,feature,ongoing,
2025-10-03,high,medium,5,41300,chore,completed,2025-10-21
2025-10-03,medium,medium,5,44300,feature,ongoing,
2025-10-03,high,low,11,40000,bug,ongoing,
2025-10-03,low,low,10,45900,feature,completed,2025-10-25
2025-10-03,high,high,5,63800,feature,completed,2025-10-25
2025-10-03,medium,low,3,48300,bug,completed,2025-10-19
2025-10-03,medium,high,6,39000,bug,completed,2025-10-17
2025-10-03,low,high,10,45500,bug,ongoing,
2025-10-03,low,high,6,41500,chore,ongoing,
2025-10-03,low,high,9,52300,bug,ongoing,
2025-10-03,medium,low,6,62600,bug,completed,2025-10-21
2025-10-03,high,high,6,48800,bug,completed,2025-10-22
2025-10-03,high,low,6,38300,chore,completed,2025-10-17
2025-10-03,high,high,8,71300,feature,ongoing,
2025-10-03,medium,medium,3,73100,chore,completed,2025-10-25
2025-10-03,medium,low,8,59000,feature,completed,2025-10-11
2025-10-03,low,medium,6,46400,feature,completed,2025-10-14
2025-10-03,low,medium,9,61000,feature,completed,2025-10-28
2025-10-03,medium,high,6,44600,bug,completed,2025-10-13
2025-10-03,high,medium,5,41400,bug,ongoing,
2025-10-03,medium,low,8,69500,chore,completed,2025-10-28
2025-10-03,low,low,6,60100,feature,completed,2025-10-23
2025-10-03,high,low,7,19100,bug,completed,2025-10-24
2025-10-03,low,high,6,58200,bug,ongoing,
2025-10-03,high,medium,6,52300,chore,ongoing,
2025-10-03,low,low,4,44300,doc,ongoing,
2025-10-03,low,medium,3,52300,bug,completed,2025-10-14
2025-10-03,medium,medium,8,37800,chore,completed,2025-10-04
2025-10-03,low,high,7,68600,chore,completed,2025-10-18
2025-10-03,medium,medium,8,53900,bug,completed,2025-10-22
2025-10-03,low,medium,2,20300,feature,completed,2025-10-23
2025-10-03,low,low,7,68200,bug,completed,2025-10-12
2025-10-03,low,high,3,80800,feature,ongoing,
2025-10-04,medium,medium,8,65400,bug,completed,2025-10-30
2025-10-04,medium,high,8,52100,chore,ongoing,
2025-10-04,high,medium,4,23900,feature,completed,2025-10-21
2025-10-04,medium,low,6,57700,bug,completed,2025-10-29
2025-10-04,low,high,10,46200,bug,completed,2025-10-29
2025-10-04,medium,low,3,32800,feature,ongoing,
2025-10-04,medium,high,9,41300,feature,completed,2025-10-08
2025-10-04,high,high,7,57000,feature,ongoing,
2025-10-04,medium,medium,6,62100,bug,completed,2025-10-18
2025-10-04,high,high,7,34200,feature,ongoing,
2025-10-04,high,low,7,58000,feature,completed,2025-10-15
2025-10-04,low,low,4,52600,bug,completed,2025-10-20
2025-10-04,medium,high,8,28200,bug,completed,2025-10-09
2025-10-04,medium,medium,10,58600,feature,completed,2025-10-12
2025-10-04,high,high,7,56400,chore,ongoing,
2025-10-04,high,medium,7,58000,feature,completed,2025-10-27
2025-10-04,medium,low,6,47400,chore,completed,2025-10-21
2025-10-04,high,medium,5,46700,bug,completed,2025-10-09
2025-10-04,high,medium,6,70800,bug,completed,2025-10-09
2025-10-04,medium,medium,6,32900,doc,completed,2025-10-16
2025-10-04,high,high,7,65600,feature,completed,2025-10-23
2025-10-04,high,high,5,45400,bug,ongoing,
2025-10-04,high,medium,8,43200,bug,completed,2025-10-21
2025-10-04,medium,low,6,67600,doc,completed,2025-10-22
2025-10-04,medium,medium,12,54800,bug,ongoing,
2025-10-04,medium,medium,6,17300,feature,completed,2025-10-17
2025-10-04,medium,medium,5,53100,bug,ongoing,
2025-10-04,low,medium,7,48000,bug,completed,2025-10-14
2025-10-04,low,high,3,50000,feature,completed,2025-10-26
2025-10-04,high,low,3,61000,chore,ongoing,
2025-10-04,high,high,7,39000,bug,completed,2025-10-18
2025-10-04,medium,low,5,57100,bug,completed,2025-10-15
2025-10-04,low,medium,7,37100,feature,completed,2025-10-18
2025-10-04,high,low,6,44200,bug,completed,2025-10-12
2025-10-04,high,medium,6,45400,feature,ongoing,
2025-10-04,high,high,6,58400,feature,ongoing,
2025-10-04,medium,low,6,61200,bug,completed,2025-10-11
2025-10-04,medium,high,5,57000,bug,ongoing,
2025-10-04,medium,high,4,67500,bug,ongoing,
2025-10-04,medium,medium,9,39100,bug,completed,2025-10-26
2025-10-04,high,high,7,33000,bug,ongoing,
2025-10-04,high,medium,6,36100,chore,completed,2025-10-31
2025-10-04,medium,high,6,77500,bug,ongoing,
2025-10-05,medium,medium,4,61500,bug,completed,2025-10-18
2025-10-05,medium,low,5,56300,bug,completed,2025-10-07
2025-10-05,high,high,6,28800,feature,ongoing,
2025-10-05,high,medium,4,24600,feature,completed,2025-10-29
2025-10-05,medium,high,3,58400,bug,ongoing,
2025-10-05,high,low,4,54400,bug,completed,2025-10-11
2025-10-05,medium,low,2,55100,doc,completed,2025-10-25
2025-10-05,medium,medium,7,32900,feature,completed,2025-10-20
2025-10-05,medium,high,5,38800,feature,ongoing,
2025-10-05,low,medium,7,46600,bug,completed,2025-10-09
2025-10-05,medium,medium,4,64900,bug,ongoing,
2025-10-05,medium,medium,6,35300,bug,ongoing,
2025-10-06,high,low,4,89800,bug,completed,2025-10-20
2025-10-06,medium,medium,7,85100,chore,ongoing,
2025-10-06,medium,medium,7,44300,bug,ongoing,
2025-10-06,low,low,3,43800,bug,completed,2025-10-16
2025-10-06,medium,medium,8,51600,chore,ongoing,
2025-10-06,medium,high,8,44200,feature,ongoing,
2025-10-06,medium,medium,6,63700,doc,ongoing,
2025-10-06,medium,medium,6,18600,feature,ongoing,
2025-10-06,medium,medium,6,51000,bug,ongoing,
2025-10-06,medium,high,8,46200,bug,completed,2025-10-25
2025-10-06,low,medium,1,44600,feature,completed,2025-10-21
2025-10-06,medium,medium,6,46600,bug,ongoing,
2025-10-06,medium,medium,4,49400,bug,ongoing,
2025-10-06,low,medium,3,43200,bug,completed,2025-10-20
2025-10-06,low,medium,10,62300,feature,completed,2025-10-20
2025-10-06,high,low,4,31600,chore,ongoing,
2025-10-06,low,low,7,66300,bug,ongoing,
2025-10-06,low,high,5,61200,feature,completed,2025-10-20
2025-10-06,low,medium,6,64300,bug,ongoing,
2025-10-06,high,medium,9,47800,bug,completed,2025-10-26
2025-10-06,medium,low,3,55400,bug,completed,2025-10-26
2025-10-06,high,high,7,47200,doc,completed,2025-10-29
2025-10-06,medium,medium,4,47100,bug,completed,2025-10-17
2025-10-06,medium,low,5,84500,bug,completed,2025-10-13
2025-10-06,medium,low,6,25300,bug,ongoing,
2025-10-06,medium,medium,4,24600,chore,ongoing,
2025-10-06,medium,low,11,70900,feature,ongoing,
2025-10-06,low,high,7,65700,chore,completed,2025-10-23
2025-10-06,low,medium,7,62700,chore,completed,2025-10-22
2025-10-06,low,high,3,42400,feature,ongoing,
2025-10-06,medium,low,1,45800,bug,completed,2025-10-24
2025-10-06,high,medium,9,69600,feature,ongoing,
2025-10-06,medium,high,2,65300,chore,ongoing,
2025-10-06,medium,high,8,54400,bug,ongoing,
2025-10-06,medium,medium,7,53100,bug,ongoing,
2025-10-06,high,medium,7,56800,doc,completed,2025-10-11
2025-10-06,medium,low,7,56400,doc,completed,2025-10-11
2025-10-06,high,medium,4,46800,bug,ongoing,
2025-10-07,high,medium,3,37700,doc,ongoing,
2025-10-07,medium,high,6,43400,bug,ongoing,
2025-10-07,low,low,6,50900,bug,ongoing,
2025-10-07,low,medium,7,43000,bug,completed,2025-10-19
2025-10-07,medium,medium,6,60200,feature,completed,2025-10-21
2025-10-07,medium,low,6,40900,feature,completed,2025-10-21
2025-10-07,medium,medium,4,81200,feature,completed,2025-10-19
2025-10-07,medium,high,4,52200,feature,ongoing,
2025-10-07,medium,medium,5,55000,bug,ongoing,
2025-10-07,medium,low,3,55800,bug,ongoing,
2025-10-07,medium,medium,8,25200,chore,completed,2025-10-10
2025-10-07,high,medium,3,59100,bug,completed,2025-10-29
2025-10-07,medium,high,6,7600,feature,completed,2025-10-30
2025-10-07,high,low,4,54800,feature,ongoing,
2025-10-07,low,low,8,33800,bug,completed,2025-10-30
2025-10-07,low,medium,6,64400,bug,ongoing,
2025-10-07,low,low,8,49600,feature,completed,2025-10-19
2025-10-07,medium,high,4,75200,bug,completed,2025-10-29
2025-10-07,low,medium,8,49000,bug,completed,2025-10-13
2025-10-07,low,medium,8,46100,bug,ongoing,
2025-10-07,high,medium,5,52300,feature,ongoing,
2025-10-07,low,low,9,44500,feature,completed,2025-10-29
2025-10-07,high,low,4,29400,feature,ongoing,
2025-10-07,low,low,3,36000,feature,ongoing,
2025-10-07,low,medium,5,17100,bug,completed,2025-10-11
2025-10-07,medium,low,10,34100,doc,ongoing,
2025-10-07,low,medium,3,47000,feature,completed,2025-10-14
2025-10-07,low,low,9,62600,feature,completed,2025-10-08
2025-10-07,low,low,6,72500,chore,ongoing,
2025-10-07,low,medium,6,43200,bug,ongoing,
2025-10-07,medium,medium,6,49900,chore,completed,2025-10-18
2025-10-07,medium,high,6,56700,feature,completed,2025-10-31
2025-10-07,high,low,5,69200,bug,ongoing,
2025-10-07,medium,low,9,22000,bug,ongoing,
2025-10-07,medium,high,5,32300,chore,completed,2025-10-23
2025-10-07,low,medium,9,31000,bug,completed,2025-10-23
2025-10-07,high,high,4,66100,bug,ongoing,
2025-10-07,medium,medium,6,49000,bug,completed,2025-10-31
2025-10-07,medium,low,5,39300,feature,ongoing,
2025-10-07,high,medium,7,80000,feature,completed,2025-10-14
2025-10-07,high,medium,5,41100,feature,completed,2025-10-24
2025-10-07,medium,high,6,48200,feature,ongoing,
2025-10-07,low,medium,8,45000,bug,completed,2025-10-12
2025-10-07,medium,medium,6,49700,bug,ongoing,
2025-10-07,medium,medium,5,25200,feature,ongoing,
2025-10-07,high,high,7,40900,bug,completed,2025-10-24
2025-10-07,medium,low,6,36000,feature,ongoing,
2025-10-08,high,medium,7,43600,feature,completed,2025-10-15
2025-10-08,medium,medium,5,48700,chore,completed,2025-10-28
2025-10-08,medium,medium,8,44900,bug,completed,2025-10-09
2025-10-08,high,low,6,31300,chore,completed,2025-10-23
2025-10-08,high,medium,7,66800,feature,ongoing,
2025-10-08,medium,low,6,51000,feature,completed,2025-10-23
2025-10-08,medium,high,7,68900,feature,ongoing,
2025-10-08,medium,medium,3,56700,feature,ongoing,
2025-10-08,high,high,4,57900,bug,ongoing,
2025-10-08,medium,high,7,48700,feature,ongoing,
2025-10-08,medium,medium,7,23900,bug,ongoing,
2025-10-08,medium,low,2,57100,doc,ongoing,
2025-10-08,high,medium,6,62400,feature,completed,2025-10-22
2025-10-08,high,medium,3,44300,feature,completed,2025-10-25
2025-10-08,low,high,6,47800,chore,completed,2025-10-25
2025-10-08,medium,high,4,49300,feature,completed,2025-10-25
2025-10-08,low,low,4,47200,bug,completed,2025-10-27
2025-10-08,low,low,6,45600,bug,completed,2025-10-30
2025-10-08,low,medium,5,41500,chore,ongoing,
2025-10-08,low,medium,3,24300,chore,completed,2025-10-17
2025-10-08,high,high,7,62600,doc,completed,2025-10-31
2025-10-08,medium,low,8,41800,feature,ongoing,
2025-10-08,medium,medium,6,40400,feature,completed,2025-10-20
2025-10-08,medium,low,2,58400,bug,ongoing,
2025-10-08,medium,low,8,46000,bug,completed,2025-10-18
2025-10-08,low,high,7,36500,feature,completed,2025-10-24
2025-10-08,low,low,3,38700,bug,completed,2025-10-13
2025-10-08,high,medium,8,45000,bug,completed,2025-10-22
2025-10-08,low,low,6,47600,bug,completed,2025-10-24
2025-10-08,low,low,7,29500,bug,completed,2025-10-17
2025-10-08,medium,high,7,40800,bug,completed,2025-10-22
2025-10-08,low,medium,8,29600,bug,completed,2025-10-19
2025-10-09,medium,medium,7,24500,chore,completed,2025-10-26
2025-10-09,medium,low,7,50700,feature,completed,2025-10-18
2025-10-09,low,low,6,54100,bug,ongoing,
2025-10-09,high,low,7,60500,feature,ongoing,
2025-10-09,low,low,7,71000,bug,completed,2025-10-26
2025-10-09,low,medium,9,47400,feature,ongoing,
2025-10-09,medium,medium,5,36300,chore,ongoing,
2025-10-09,medium,medium,7,51600,doc,ongoing,
2025-10-09,medium,low,3,50400,chore,completed,2025-10-22
2025-10-09,medium,medium,3,29400,bug,completed,2025-10-31
2025-10-09,medium,medium,9,60100,feature,ongoing,
2025-10-09,high,high,5,39100,feature,ongoing,
2025-10-09,medium,medium,5,44700,feature,completed,2025-10-18
2025-10-09,medium,medium,5,51500,bug,completed,2025-10-26
2025-10-09,high,medium,2,62500,feature,ongoing,
2025-10-09,low,medium,6,29400,bug,ongoing,
2025-10-09,low,medium,6,61100,chore,completed,2025-10-11
2025-10-09,medium,high,3,33600,bug,completed,2025-10-25
2025-10-09,medium,medium,7,46100,chore,completed,2025-10-29
2025-10-09,medium,high,5,43500,bug,completed,2025-10-20
2025-10-09,low,medium,7,61200,feature,ongoing,
2025-10-09,high,high,5,37100,bug,ongoing,
2025-10-09,high,medium,4,52300,bug,completed,2025-10-23
2025-10-09,low,medium,9,54700,bug,completed,2025-10-20
2025-10-09,medium,low,3,53200,bug,completed,2025-10-21
2025-10-09,high,low,8,55500,chore,ongoing,
2025-10-09,medium,high,7,42100,feature,completed,2025-10-28
2025-10-09,high,medium,6,57000,feature,completed,2025-10-28
2025-10-09,medium,low,9,30600,feature,ongoing,
2025-10-09,low,medium,6,62100,bug,completed,2025-10-16
2025-10-09,medium,high,6,58400,chore,ongoing,
2025-10-09,medium,low,3,63500,bug,completed,2025-10-29
2025-10-09,low,medium,5,58600,bug,ongoing,
2025-10-09,high,medium,6,50200,feature,completed,2025-10-28
2025-10-09,medium,medium,7,58300,feature,completed,2025-10-19
2025-10-09,medium,low,6,31600,bug,ongoing,
2025-10-09,high,high,4,50900,feature,ongoing,
2025-10-09,medium,medium,10,28300,feature,ongoing,
2025-10-09,medium,medium,6,31000,doc,ongoing,
2025-10-09,high,low,5,71900,bug,completed,2025-10-26
2025-10-09,medium,medium,4,41300,bug,ongoing,
2025-10-09,medium,low,5,65900,bug,completed,2025-10-30
2025-10-09,low,medium,5,54200,bug,ongoing,
2025-10-09,low,low,7,32700,feature,completed,2025-10-22
2025-10-09,medium,medium,4,11300,chore,ongoing,
2025-10-09,low,high,9,59800,bug,completed,2025-10-18
2025-10-09,medium,medium,7,68500,bug,ongoing,
2025-10-09,low,high,4,34900,feature,completed,2025-10-30
2025-10-09,high,low,5,5000,feature,ongoing,
2025-10-09,medium,high,6,62000,bug,completed,2025-10-29
2025-10-09,low,medium,11,18500,feature,completed,2025-10-15
2025-10-09,high,medium,8,54700,feature,completed,2025-10-31
2025-10-09,high,low,7,39400,feature,ongoing,
2025-10-09,low,medium,7,62900,bug,completed,2025-10-15
2025-10-09,medium,medium,6,47200,bug,completed,2025-10-31
2025-10-09,medium,medium,4,70900,doc,completed,2025-10-21
2025-10-09,high,low,1,47900,bug,completed,2025-10-13
2025-10-09,medium,high,4,31000,bug,ongoing,
2025-10-09,high,high,8,52600,chore,completed,2025-10-14
2025-10-09,medium,medium,8,80000,feature,ongoing,
2025-10-09,medium,high,5,52600,bug,ongoing,
2025-10-09,medium,medium,5,56600,bug,ongoing,
2025-10-09,medium,low,6,64200,bug,completed,2025-10-21
2025-10-09,high,medium,6,72100,chore,ongoing,
2025-10-09,low,medium,9,56400,bug,completed,2025-10-28
2025-10-09,medium,medium,5,27400,doc,completed,2025-10-27
2025-10-09,low,low,6,40600,feature,completed,2025-10-12
2025-10-09,medium,medium,7,39400,feature,ongoing,
2025-10-09,medium,high,11,37400,bug,ongoing,
2025-10-09,low,high,7,75100,chore,ongoing,
2025-10-09,low,medium,8,17500,feature,completed,2025-10-18
2025-10-09,medium,medium,8,36300,bug,completed,2025-10-14
2025-10-09,high,medium,8,58500,bug,completed,2025-10-26
2025-10-09,medium,medium,7,59800,feature,ongoing,
2025-10-09,medium,medium,8,47200,feature,completed,2025-10-20
2025-10-09,low,high,6,79100,bug,ongoing,
2025-10-09,medium,medium,6,48600,chore,completed,2025-10-14
2025-10-09,high,low,9,31800,bug,ongoing,
2025-10-09,medium,low,7,67700,feature,completed,2025-10-23
2025-10-09,medium,medium,6,65300,bug,completed,2025-10-28
2025-10-09,medium,high,6,57000,feature,ongoing,
2025-10-09,medium,low,6,55300,bug,ongoing,
2025-10-09,high,medium,7,46400,bug,completed,2025-10-23
2025-10-09,low,high,6,53000,feature,completed,2025-10-26
2025-10-09,high,medium,5,41100,feature,ongoing,
2025-10-09,medium,high,7,51000,bug,completed,2025-10-30
2025-10-09,medium,high,7,71800,feature,ongoing,
2025-10-09,medium,high,5,48700,feature,completed,2025-10-28
2025-10-09,high,high,5,56400,bug,completed,2025-10-16
2025-10-09,low,high,3,38800,feature,completed,2025-10-19
2025-10-09,low,low,7,42400,feature,ongoing,
2025-10-10,medium,medium,4,39100,chore,completed,2025-10-17
2025-10-10,low,high,5,45900,bug,ongoing,
2025-10-10,medium,high,7,48500,bug,ongoing,
2025-10-10,low,high,5,27400,bug,ongoing,
2025-10-10,high,medium,4,57500,chore,completed,2025-10-29
2025-10-10,low,medium,6,50600,bug,completed,2025-10-16
2025-10-10,medium,medium,9,30800,feature,ongoing,
2025-10-10,high,low,5,37300,doc,ongoing,
2025-10-10,medium,high,4,62000,feature,ongoing,
2025-10-10,medium,medium,4,41600,bug,ongoing,
2025-10-10,low,low,7,29200,feature,ongoing,
2025-10-10,medium,low,7,59500,chore,ongoing,
2025-10-10,medium,low,6,77300,bug,ongoing,
2025-10-10,low,medium,7,55100,bug,completed,2025-10-11
2025-10-10,medium,low,8,65100,bug,completed,2025-10-20
2025-10-10,medium,high,4,19400,bug,ongoing,
2025-10-10,high,medium,4,45300,feature,completed,2025-10-25
2025-10-10,medium,high,7,46200,bug,completed,2025-10-23
2025-10-10,medium,medium,7,43000,bug,ongoing,
2025-10-10,high,low,3,35300,bug,ongoing,
2025-10-10,medium,medium,6,69100,feature,ongoing,
2025-10-10,medium,medium,6,29100,feature,completed,2025-10-17
2025-10-10,medium,low,6,52700,feature,ongoing,
2025-10-10,medium,medium,7,57100,bug,completed,2025-10-15
2025-10-10,medium,medium,7,35100,feature,completed,2025-10-26
2025-10-10,low,low,7,33200,doc,ongoing,
2025-10-10,medium,medium,8,30400,bug,completed,2025-10-28
2025-10-10,medium,medium,4,20600,bug,ongoing,
2025-10-10,low,low,3,64800,feature,ongoing,
2025-10-10,medium,medium,4,46700,bug,ongoing,
2025-10-10,medium,high,6,58500,feature,completed,2025-10-21
2025-10-10,medium,low,5,72200,bug,completed,2025-10-25
2025-10-10,high,medium,9,56900,feature,completed,2025-10-21
2025-10-10,medium,low,6,64100,feature,completed,2025-10-16
2025-10-10,low,low,3,37000,bug,ongoing,
2025-10-10,low,high,4,53200,bug,ongoing,
2025-10-10,medium,low,6,43100,bug,completed,2025-10-25
2025-10-10,medium,low,7,47300,feature,ongoing,
2025-10-10,medium,medium,6,64900,feature,completed,2025-10-17
2025-10-10,medium,medium,6,45000,bug,completed,2025-10-14
2025-10-10,medium,medium,8,25100,feature,completed,2025-10-17
2025-10-10,medium,low,3,48700,bug,ongoing,
2025-10-10,medium,medium,5,54000,feature,ongoing,
2025-10-10,medium,high,6,45300,feature,completed,2025-10-25
2025-10-10,high,high,5,59700,bug,ongoing,
2025-10-10,medium,medium,4,10600,chore,completed,2025-10-18
2025-10-10,low,low,8,45100,feature,ongoing,
2025-10-10,medium,low,9,40300,feature,completed,2025-10-27
2025-10-10,medium,high,5,27600,chore,ongoing,
2025-10-10,medium,medium,4,52500,chore,completed,2025-10-20
2025-10-10,medium,low,7,40700,feature,ongoing,
2025-10-10,medium,high,11,54700,bug,completed,2025-10-26
2025-10-10,low,medium,6,57800,bug,completed,2025-10-16
2025-10-10,medium,medium,6,35800,bug,ongoing,
2025-10-10,medium,low,4,48300,bug,completed,2025-10-21
2025-10-10,high,low,5,68500,chore,completed,2025-10-30
2025-10-10,high,low,6,81200,chore,ongoing,
2025-10-10,medium,high,4,57100,bug,completed,2025-10-26
2025-10-10,medium,low,6,59900,feature,completed,2025-10-17
2025-10-10,high,medium,6,68900,bug,ongoing,
2025-10-10,medium,high,6,24200,feature,ongoing,
2025-10-10,high,low,5,41800,feature,ongoing,
2025-10-10,low,medium,12,57900,chore,ongoing,
2025-10-10,medium,high,4,69300,feature,completed,2025-10-26
2025-10-10,low,low,3,41200,bug,ongoing,
2025-10-10,low,low,7,74900,bug,completed,2025-10-16
2025-10-10,medium,low,8,69000,chore,ongoing,
2025-10-10,low,low,7,47200,bug,ongoing,
2025-10-10,high,low,5,40200,bug,ongoing,
2025-10-10,medium,high,8,63600,bug,completed,2025-10-24
2025-10-10,high,high,5,37200,feature,ongoing,
2025-10-10,medium,medium,6,48000,feature,completed,2025-10-16
2025-10-10,medium,medium,5,19800,bug,completed,2025-10-28
2025-10-10,medium,medium,5,34100,chore,completed,2025-10-22
2025-10-10,medium,medium,7,33400,doc,completed,2025-10-20
2025-10-10,medium,medium,7,34000,bug,ongoing,
2025-10-10,medium,medium,11,55600,bug,completed,2025-10-28
2025-10-10,medium,high,5,44700,chore,ongoing,
2025-10-10,medium,low,6,69100,bug,ongoing,
2025-10-10,low,medium,7,29000,bug,ongoing,
2025-10-10,medium,medium,8,87400,chore,ongoing,
2025-10-10,medium,low,6,52000,bug,completed,2025-10-25
2025-10-10,high,medium,6,76700,bug,completed,2025-10-27
2025-10-10,medium,low,12,40700,feature,completed,2025-10-19
2025-10-10,high,medium,8,50800,bug,completed,2025-10-30
2025-10-10,medium,medium,7,57000,feature,completed,2025-10-15
2025-10-10,high,medium,4,51700,feature,ongoing,
2025-10-10,high,high,5,52900,bug,ongoing,
2025-10-10,high,low,11,71900,bug,completed,2025-10-11
2025-10-10,low,high,10,55200,chore,ongoing,
2025-10-10,medium,medium,8,26300,feature,completed,2025-10-26
2025-10-10,high,low,6,53600,feature,ongoing,
2025-10-10,high,medium,7,36700,feature,completed,2025-10-26
2025-10-10,high,medium,4,42800,bug,ongoing,
2025-10-10,low,low,9,45800,doc,ongoing,
2025-10-10,high,medium,6,35300,feature,ongoing,
2025-10-10,low,medium,5,36500,bug,ongoing,
2025-10-10,low,low,7,71400,feature,completed,2025-10-31
2025-10-10,medium,medium,4,36300,bug,completed,2025-10-20
2025-10-10,medium,low,5,44500,feature,completed,2025-10-29
2025-10-10,high,medium,5,53300,bug,ongoing,
2025-10-10,low,low,5,59400,feature,completed,2025-10-25
2025-10-10,high,low,9,91400,bug,ongoing,
2025-10-11,low,medium,8,76800,bug,ongoing,
2025-10-11,medium,high,8,49200,feature,completed,2025-10-23
2025-10-11,low,medium,7,49000,doc,completed,2025-10-20
2025-10-11,low,medium,5,61500,bug,ongoing,
2025-10-11,low,low,7,35500,bug,ongoing,
2025-10-11,high,low,8,64600,bug,ongoing,
2025-10-11,high,high,5,53200,feature,ongoing,
2025-10-11,medium,medium,1,47600,chore,ongoing,
2025-10-11,medium,high,9,36500,chore,completed,2025-10-29
2025-10-11,high,low,3,43900,bug,ongoing,
2025-10-11,high,medium,5,20400,bug,completed,2025-10-29
2025-10-11,high,high,4,66900,feature,completed,2025-10-27
2025-10-11,low,high,7,62600,bug,completed,2025-10-31
2025-10-11,high,high,5,49800,feature,ongoing,
2025-10-11,medium,low,7,64600,bug,completed,2025-10-28
2025-10-11,medium,medium,6,66900,chore,completed,2025-10-23
2025-10-11,medium,high,4,45900,feature,ongoing,
2025-10-11,medium,medium,3,45900,feature,completed,2025-10-20
2025-10-11,high,medium,6,20900,feature,completed,2025-10-28
2025-10-11,medium,high,5,38900,feature,ongoing,
2025-10-11,low,low,10,36100,bug,ongoing,
2025-10-11,low,low,3,83800,bug,ongoing,
2025-10-11,medium,medium,6,46900,bug,completed,2025-10-26
2025-10-11,high,medium,6,40300,feature,ongoing,
2025-10-11,medium,low,7,86300,bug,ongoing,
2025-10-11,medium,medium,5,80200,bug,ongoing,
2025-10-11,medium,low,7,34900,chore,completed,2025-10-20
2025-10-11,medium,low,9,82000,feature,ongoing,
2025-10-11,low,low,7,73600,bug,completed,2025-10-14
2025-10-11,medium,high,2,54800,bug,ongoing,
2025-10-11,medium,medium,6,40800,feature,completed,2025-10-31
2025-10-11,medium,medium,5,57500,feature,ongoing,
2025-10-11,medium,high,5,44600,bug,ongoing,
2025-10-11,medium,medium,9,38600,bug,completed,2025-10-12
2025-10-11,medium,medium,5,11400,feature,ongoing,
2025-10-11,high,medium,5,32500,feature,ongoing,
2025-10-11,medium,medium,5,56200,bug,ongoing,
2025-10-11,medium,low,3,45900,feature,completed,2025-10-23
2025-10-11,medium,low,6,47800,bug,completed,2025-10-20
2025-10-11,low,low,6,39600,chore,ongoing,
2025-10-11,medium,high,7,56100,chore,ongoing,
2025-10-11,medium,medium,6,25600,bug,completed,2025-10-19
2025-10-11,low,low,6,46700,chore,completed,2025-10-27
2025-10-11,medium,medium,5,40500,chore,ongoing,
2025-10-11,medium,low,8,64200,feature,ongoing,
2025-10-11,low,high,9,33600,bug,ongoing,
2025-10-11,high,medium,7,57400,bug,ongoing,
2025-10-11,low,medium,6,68500,bug,completed,2025-10-21
2025-10-11,low,medium,4,82500,feature,ongoing,
2025-10-11,high,high,5,52200,bug,completed,2025-10-31
2025-10-11,medium,high,3,72200,bug,completed,2025-10-16
2025-10-11,low,low,6,40500,chore,completed,2025-10-15
2025-10-11,high,medium,7,42300,feature,ongoing,
2025-10-11,medium,medium,7,54000,bug,ongoing,
2025-10-11,low,low,9,39900,bug,ongoing,
2025-10-11,medium,low,8,41700,chore,completed,2025-10-30
2025-10-11,high,medium,7,32100,feature,completed,2025-10-17
2025-10-11,low,medium,3,47200,bug,completed,2025-10-26
2025-10-11,medium,medium,5,69700,feature,completed,2025-10-19
2025-10-11,medium,high,8,51000,feature,ongoing,
2025-10-11,medium,low,7,63800,feature,completed,2025-10-18
2025-10-11,high,low,4,47500,chore,completed,2025-10-21
2025-10-11,medium,high,7,43300,feature,ongoing,
2025-10-11,medium,high,4,68200,feature,ongoing,
2025-10-11,high,low,5,38000,doc,ongoing,
2025-10-12,medium,low,3,29800,chore,ongoing,
2025-10-12,high,medium,6,33200,feature,completed,2025-10-26
2025-10-12,medium,medium,3,51900,feature,ongoing,
2025-10-12,low,low,4,63200,bug,ongoing,
2025-10-12,medium,high,6,46700,bug,ongoing,
2025-10-12,medium,low,7,49900,bug,ongoing,
2025-10-12,low,medium,5,52000,bug,completed,2025-10-31
2025-10-12,medium,high,5,46600,feature,ongoing,
2025-10-12,low,high,5,68000,feature,completed,2025-10-21
